,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
16920778,1985,15785685.0,Australia,24927.0,43.93390196,Oceania,Australia and New Zealand
16920779,1986,16012299.0,Australia,25116.0,43.75652296,Oceania,Australia and New Zealand
16920780,1986,16012299.0,Australia,25116.0,43.75652296,Oceania,Australia and New Zealand
16920781,1987,16259251.0,Australia,25971.0,40.97498005,Oceania,Australia and New Zealand
16920782,1987,16259251.0,Australia,25971.0,40.97498005,Oceania,Australia and New Zealand
16920783,1988,16525901.0,Australia,26702.0,39.53048047,Oceania,Australia and New Zealand
16920784,1988,16525901.0,Australia,26702.0,39.53048047,Oceania,Australia and New Zealand
16920785,1989,16796586.0,Australia,27407.0,39.05877818,Oceania,Australia and New Zealand
16920786,1989,16796586.0,Australia,27407.0,39.05877818,Oceania,Australia and New Zealand
16920787,1990,17048002.0,Australia,27373.0,40.3990529,Oceania,Australia and New Zealand
16920788,1990,17048002.0,Australia,27373.0,40.3990529,Oceania,Australia and New Zealand
16920789,1991,17271092.0,Australia,26861.275,42.16800593,Oceania,Australia and New Zealand
16920790,1991,17271092.0,Australia,26861.275,42.16800593,Oceania,Australia and New Zealand
16920791,1992,17462500.0,Australia,27560.178,41.70493175,Oceania,Australia and New Zealand
16920792,1992,17462500.0,Australia,27560.178,41.70493175,Oceania,Australia and New Zealand
16920793,1993,17631514.0,Australia,28622.477,41.90938027,Oceania,Australia and New Zealand
16920794,1993,17631514.0,Australia,28622.477,41.90938027,Oceania,Australia and New Zealand
16920795,1994,17805506.0,Australia,29844.172,41.91699031,Oceania,Australia and New Zealand
16920796,1994,17805506.0,Australia,29844.172,41.91699031,Oceania,Australia and New Zealand
16920797,1995,18003002.0,Australia,30690.062,40.8874751,Oceania,Australia and New Zealand
16920798,1995,18003002.0,Australia,30690.062,40.8874751,Oceania,Australia and New Zealand
16920799,1996,18211850.0,Australia,31740.47,39.38242169,Oceania,Australia and New Zealand
16920800,1996,18211850.0,Australia,31740.47,39.38242169,Oceania,Australia and New Zealand
16920801,1997,18410254.0,Australia,32857.992,37.52386124,Oceania,Australia and New Zealand
16920802,1997,18410254.0,Australia,32857.992,37.52386124,Oceania,Australia and New Zealand
16920803,1998,18601666.0,Australia,34337.14,37.34401246,Oceania,Australia and New Zealand
16920804,1998,18601666.0,Australia,34337.14,37.34401246,Oceania,Australia and New Zealand
16920805,1999,18800892.0,Australia,35551.02,36.65006639,Oceania,Australia and New Zealand
16920806,1999,18800892.0,Australia,35551.02,36.65006639,Oceania,Australia and New Zealand
16920807,2000,19017968.0,Australia,36603.047,37.64208263,Oceania,Australia and New Zealand
16920808,2000,19017968.0,Australia,36603.047,37.64208263,Oceania,Australia and New Zealand
16920809,2001,19248146.0,Australia,37275.992,36.95777722,Oceania,Australia and New Zealand
16920810,2001,19248146.0,Australia,37275.992,36.95777722,Oceania,Australia and New Zealand
16920811,2002,19475842.0,Australia,38567.066,36.19652507,Oceania,Australia and New Zealand
16920812,2002,19475842.0,Australia,38567.066,36.19652507,Oceania,Australia and New Zealand
16920813,2003,19699004.0,Australia,39523.656,36.27667557,Oceania,Australia and New Zealand
16920814,2003,19699004.0,Australia,39523.656,36.27667557,Oceania,Australia and New Zealand
16920815,2004,19925060.0,Australia,40887.727,36.18753726,Oceania,Australia and New Zealand
16920816,2004,19925060.0,Australia,40887.727,36.18753726,Oceania,Australia and New Zealand
16920817,2005,20171732.0,Australia,41904.445,35.31631168,Oceania,Australia and New Zealand
16920818,2005,20171732.0,Australia,41904.445,35.31631168,Oceania,Australia and New Zealand
16920819,2006,20467032.0,Australia,42650.984,35.03793491,Oceania,Australia and New Zealand
16920820,2006,20467032.0,Australia,42650.984,35.03793491,Oceania,Australia and New Zealand
16920821,2007,20830832.0,Australia,44033.582,34.86655986,Oceania,Australia and New Zealand
16920822,2007,20830832.0,Australia,44033.582,34.86655986,Oceania,Australia and New Zealand
16920823,2008,21247876.0,Australia,44421.64,37.35211789,Oceania,Australia and New Zealand
16920824,2008,21247876.0,Australia,44421.64,37.35211789,Oceania,Australia and New Zealand
16920825,2009,21660898.0,Australia,44686.543,38.57650805,Oceania,Australia and New Zealand
16920826,2009,21660898.0,Australia,44686.543,38.57650805,Oceania,Australia and New Zealand
16920827,2010,22019166.0,Australia,45400.223,38.40038,Oceania,Australia and New Zealand
16920828,2010,22019166.0,Australia,45400.223,38.40038,Oceania,Australia and New Zealand
16920829,2011,22357032.0,Australia,46132.0,36.743112,Oceania,Australia and New Zealand
16920830,2011,22357032.0,Australia,46132.0,36.743112,Oceania,Australia and New Zealand
16920831,2012,22729272.0,Australia,47045.13,38.17246311839837,Oceania,Australia and New Zealand
16920832,2012,22729272.0,Australia,47045.13,38.17246311839837,Oceania,Australia and New Zealand
16920833,2013,23111788.0,Australia,47260.953,38.783640687543844,Oceania,Australia and New Zealand
16920834,2013,23111788.0,Australia,47260.953,38.783640687543844,Oceania,Australia and New Zealand
16920835,2014,23469578.0,Australia,47753.848,39.462030533219625,Oceania,Australia and New Zealand
16920836,2014,23469578.0,Australia,47753.848,39.462030533219625,Oceania,Australia and New Zealand
16920837,2015,23820240.0,Australia,48145.53,40.20920830945255,Oceania,Australia and New Zealand
16920838,2015,23820240.0,Australia,48145.53,40.20920830945255,Oceania,Australia and New Zealand
16920839,2016,24195706.0,Australia,48675.137,41.02517401624262,Oceania,Australia and New Zealand
16920840,2016,24195706.0,Australia,48675.137,41.02517401624262,Oceania,Australia and New Zealand
16920841,2017,24590336.0,Australia,49001.902,41.91244612436428,Oceania,Australia and New Zealand
16920842,2017,24590336.0,Australia,49001.902,41.91244612436428,Oceania,Australia and New Zealand
16920843,2018,24979228.0,Australia,49614.387,42.866176152352374,Oceania,Australia and New Zealand
16920844,2018,24979228.0,Australia,49614.387,42.866176152352374,Oceania,Australia and New Zealand
16920845,2019,25357168.0,Australia,49814.67,43.88869411089762,Oceania,Australia and New Zealand
16920846,2019,25357168.0,Australia,49814.67,43.88869411089762,Oceania,Australia and New Zealand
16920847,2020,25670052.0,Australia,48268.945,44.98,Oceania,Australia and New Zealand
16920848,2020,25670052.0,Australia,48268.945,44.98,Oceania,Australia and New Zealand
16921005,1880,4943751.0,Austria,3314.0,14.2153,Europe,Western Europe
16921006,1881,4987664.0,Austria,3419.0,17.01323,Europe,Western Europe
16921007,1882,5031834.0,Austria,3411.0,14.5459,Europe,Western Europe
16921008,1883,5076261.0,Austria,3521.0,14.72017,Europe,Western Europe
16921009,1884,5121081.0,Austria,3583.0,20.82946,Europe,Western Europe
16921010,1885,5166297.0,Austria,3531.0,15.95711,Europe,Western Europe
16921011,1886,5211912.0,Austria,3615.0,16.24543,Europe,Western Europe
16921012,1887,5257929.0,Austria,3832.0,16.14521,Europe,Western Europe
16921013,1888,5304353.0,Austria,3792.0,16.17244,Europe,Western Europe
16921014,1889,5352739.0,Austria,3725.0,17.87889,Europe,Western Europe
16921015,1890,5403121.0,Austria,3894.0,16.85651,Europe,Western Europe
16921016,1891,5455531.0,Austria,3995.0,20.47247,Europe,Western Europe
16921017,1892,5510005.0,Austria,4041.0,18.55354,Europe,Western Europe
16921018,1893,5566578.0,Austria,4025.0,19.69472,Europe,Western Europe
16921019,1894,5623731.0,Austria,4216.0,19.49537,Europe,Western Europe
16921020,1895,5681470.0,Austria,4285.0,17.64196,Europe,Western Europe
16921021,1896,5739803.0,Austria,4305.0,18.89618,Europe,Western Europe
16921022,1897,5798734.0,Austria,4352.0,20.20408,Europe,Western Europe
16921023,1898,5858271.0,Austria,4551.0,19.28169,Europe,Western Europe
16921024,1899,5918416.0,Austria,4600.0,18.20823,Europe,Western Europe
16921025,1900,5979176.0,Austria,4594.0,18.8302,Europe,Western Europe
16921026,1901,6040557.0,Austria,4565.0,19.56811,Europe,Western Europe
16921027,1902,6102565.0,Austria,4694.0,19.35849,Europe,Western Europe
16921028,1903,6165207.0,Austria,4688.0,19.19191,Europe,Western Europe
16921029,1904,6228492.0,Austria,4712.0,20.17007,Europe,Western Europe
16921030,1905,6292427.0,Austria,4925.0,17.80012,Europe,Western Europe
16921031,1906,6357018.0,Austria,5062.0,16.94882,Europe,Western Europe
16921032,1907,6422272.0,Austria,5321.0,20.54695,Europe,Western Europe
16921033,1908,6488195.0,Austria,5292.0,19.4815,Europe,Western Europe
16921034,1909,6538009.0,Austria,5222.0,24.89348,Europe,Western Europe
16921035,1910,6571587.0,Austria,5244.0,19.99204,Europe,Western Europe
16921036,1911,6588803.0,Austria,5364.0,19.75892,Europe,Western Europe
16921037,1912,6589530.0,Austria,5587.0,19.75321,Europe,Western Europe
16921038,1924,6553892.0,Austria,5042.0,15.72784,Europe,Western Europe
16921039,1925,6576779.0,Austria,5367.0,14.628724,Europe,Western Europe
16921040,1926,6599747.0,Austria,5440.0,16.394984,Europe,Western Europe
16921041,1927,6622795.0,Austria,5587.0,17.352784,Europe,Western Europe
16921042,1928,6645923.0,Austria,5829.0,17.813386,Europe,Western Europe
16921043,1929,6664878.0,Austria,5896.0,17.182811,Europe,Western Europe
16921044,1930,6679644.0,Austria,5716.0,20.570031,Europe,Western Europe
16921045,1931,6690204.0,Austria,5241.0,23.71043,Europe,Western Europe
16921046,1932,6696542.0,Austria,4686.0,21.35707,Europe,Western Europe
16921047,1933,6698643.0,Austria,4516.0,15.72833,Europe,Western Europe
16921048,1934,6700745.0,Austria,4546.0,18.2105,Europe,Western Europe
16921049,1935,6702847.0,Austria,4634.0,18.76914,Europe,Western Europe
16921050,1936,6704950.0,Austria,4774.0,16.98065,Europe,Western Europe
16921051,1937,6707053.0,Austria,5031.0,15.7169,Europe,Western Europe
16921052,1948,6897132.0,Austria,4406.0,33.206871,Europe,Western Europe
16921053,1949,6917983.0,Austria,5249.0,34.125043,Europe,Western Europe
16921054,1950,6936443.0,Austria,5907.0,36.615203,Europe,Western Europe
16921055,1951,6930432.0,Austria,6311.0,26.494748,Europe,Western Europe
16921056,1952,6927017.0,Austria,6323.0,22.259925,Europe,Western Europe
16921057,1953,6931796.0,Austria,6594.0,26.512758,Europe,Western Europe
16921058,1954,6939644.0,Austria,7261.0,24.820523,Europe,Western Europe
16921059,1955,6946266.0,Austria,8054.0,24.461645,Europe,Western Europe
16921060,1956,6951744.0,Austria,8603.0,24.539497,Europe,Western Europe
16921061,1957,6965322.0,Austria,9111.0,26.137918,Europe,Western Europe
16921062,1958,6986795.0,Austria,9416.0,28.766472,Europe,Western Europe
16921063,1959,7013602.0,Austria,9645.0,27.895915,Europe,Western Europe
16921064,1960,7046554.0,Austria,10391.0,36.909906,Europe,Western Europe
16921065,1961,7085440.0,Austria,10882.0,36.340748,Europe,Western Europe
16921066,1962,7128972.0,Austria,11078.0,38.189256,Europe,Western Europe
16921067,1963,7174878.0,Austria,11454.0,39.263407,Europe,Western Europe
16921068,1964,7222897.0,Austria,12062.0,39.286858,Europe,Western Europe
16921069,1965,7269892.0,Austria,12328.0,38.982042,Europe,Western Europe
16921070,1966,7320920.0,Austria,12930.0,39.369882,Europe,Western Europe
16921071,1967,7375632.0,Austria,13225.0,41.36193,Europe,Western Europe
16921072,1968,7413813.0,Austria,13742.0,41.643101,Europe,Western Europe
16921073,1969,7439324.0,Austria,14555.0,41.482343,Europe,Western Europe
16921074,1970,7465310.0,Austria,15537.0,40.354844,Europe,Western Europe
16921075,1971,7498548.0,Austria,16259.0,40.822741,Europe,Western Europe
16921076,1972,7542083.0,Austria,17169.0,40.820423,Europe,Western Europe
16921077,1973,7584024.0,Austria,17908.0,42.243912,Europe,Western Europe
16921078,1974,7597028.0,Austria,18583.0,42.810787,Europe,Western Europe
16921079,1975,7576929.0,Austria,18564.0,47.077266,Europe,Western Europe
16921080,1976,7563509.0,Austria,19448.0,49.55881,Europe,Western Europe
16921081,1977,7566357.0,Austria,20350.0,49.41722,Europe,Western Europe
16921082,1978,7560248.0,Austria,20293.0,52.89825,Europe,Western Europe
16921083,1979,7547482.0,Austria,21436.0,51.96674,Europe,Western Europe
16921084,1980,7547564.0,Austria,21932.0,52.39757,Europe,Western Europe
16921085,1981,7566318.0,Austria,21866.0,54.176,Europe,Western Europe
16921086,1982,7571291.0,Austria,22254.0,55.00268,Europe,Western Europe
16921087,1983,7559110.0,Austria,22944.0,55.34002,Europe,Western Europe
16921088,1984,7558564.0,Austria,23016.0,55.80547,Europe,Western Europe
16921089,1985,7562114.0,Austria,23514.0,56.93989,Europe,Western Europe
16921090,1986,7567247.0,Austria,24039.0,57.78373,Europe,Western Europe
16921091,1987,7572379.0,Austria,24409.0,58.3493,Europe,Western Europe
16921092,1988,7583766.0,Austria,25112.0,56.41097,Europe,Western Europe
16921093,1989,7619393.0,Austria,26078.0,54.90995,Europe,Western Europe
16921094,1990,7678732.0,Austria,26930.0,54.92958,Europe,Western Europe
16921095,1991,7755640.0,Austria,27689.771,56.21576,Europe,Western Europe
16921096,1992,7840816.0,Austria,28072.44,57.11526,Europe,Western Europe
16921097,1993,7905280.0,Austria,28101.229,60.31203,Europe,Western Europe
16921098,1994,7935366.0,Austria,28780.76,59.79424,Europe,Western Europe
16921099,1995,7947293.0,Austria,29621.682,60.39174,Europe,Western Europe
16921100,1996,7958043.0,Austria,30413.156,59.87065,Europe,Western Europe
16921101,1997,7967086.0,Austria,31173.049,57.20946,Europe,Western Europe
16921102,1998,7975856.0,Austria,32376.33,57.41596,Europe,Western Europe
16921103,1999,7991382.0,Austria,33608.297,56.91652,Europe,Western Europe
16921104,2000,8010425.0,Austria,34796.258,55.54919,Europe,Western Europe
16921105,2001,8039633.0,Austria,35272.223,54.80785,Europe,Western Europe
16921106,2002,8078994.0,Austria,35823.586,54.00186,Europe,Western Europe
16921107,2003,8120105.0,Austria,36063.12,54.40004,Europe,Western Europe
16921108,2004,8171215.0,Austria,36957.113,56.71067,Europe,Western Europe
16921109,2005,8227034.0,Austria,37642.76,52.96992,Europe,Western Europe
16921110,2006,8267771.0,Austria,38866.848,52.00873,Europe,Western Europe
16921111,2007,8294720.0,Austria,40305.273,51.47672,Europe,Western Europe
16921112,2008,8321134.0,Austria,40964.793,51.99422,Europe,Western Europe
16921113,2009,8342939.0,Austria,39463.656,55.69787,Europe,Western Europe
16921114,2010,8362829.0,Austria,40288.348,55.17099,Europe,Western Europe
16921115,2011,8391201.0,Austria,41446.0,52.71051,Europe,Western Europe
16921116,2012,8429641.0,Austria,41540.94,53.156369827589046,Europe,Western Europe
16921117,2013,8479542.0,Austria,41301.94,53.55448197876471,Europe,Western Europe
16921118,2014,8546066.0,Austria,41250.508,54.00742488996238,Europe,Western Europe
16921119,2015,8642422.0,Austria,41255.715,54.5162098034065,Europe,Western Europe
16921120,2015,8644037.0,Austria,41255.715,54.5162098034065,Europe,Western Europe
16921121,2016,8736491.0,Austria,41545.5,55.08083671909709,Europe,Western Europe
16921122,2017,8797497.0,Austria,42216.918,55.70308225734909,Europe,Western Europe
16921123,2018,8840518.0,Austria,43032.215,56.37954616931959,Europe,Western Europe
16921124,2019,8879939.0,Austria,43488.668,57.11185208353657,Europe,Western Europe
16921125,2020,8907780.0,Austria,40503.04,57.9,Europe,Western Europe
16921244,1913,6573637.0,Austria,5523.0,17.546851790419247,Europe,Western Europe
16921245,1914,6557782.0,Austria,4584.0,17.58144879372353,Europe,Western Europe
16921246,1915,6541966.0,Austria,4229.0,17.59724818493236,Europe,Western Europe
16921247,1916,6526188.0,Austria,4189.0,17.594249964045737,Europe,Western Europe
16921248,1917,6510448.0,Austria,4122.0,17.57236859575083,Europe,Western Europe
16921249,1918,6494625.0,Austria,4073.0,17.531723650366185,Europe,Western Europe
16921250,1919,6486496.0,Austria,3601.0,17.472281092886092,Europe,Western Europe
16921251,1920,6486069.0,Austria,3845.0,17.39404092331054,Europe,Western Europe
16921252,1921,6493353.0,Austria,4224.0,17.33901426800506,Europe,Western Europe
16921253,1922,6508355.0,Austria,4586.0,17.34980438601561,Europe,Western Europe
16921254,1923,6531083.0,Austria,4530.0,17.426171179176517,Europe,Western Europe
16921255,1938,6709158.0,Austria,5673.0,26.4528539804655,Europe,Western Europe
16921256,1939,6715380.0,Austria,6529.0,27.579166224526894,Europe,Western Europe
16921257,1940,6725734.0,Austria,6311.0,28.77105514373864,Europe,Western Europe
16921258,1941,6740236.0,Austria,6722.0,29.952425836772896,Europe,Western Europe
16921259,1942,6758902.0,Austria,6349.0,31.037193082596033,Europe,Western Europe
16921260,1943,6781747.0,Austria,6480.0,32.02871225845683,Europe,Western Europe
16921261,1944,6804668.0,Austria,6618.0,32.926983364355294,Europe,Western Europe
16921262,1945,6827667.0,Austria,2750.0,33.73408385580889,Europe,Western Europe
